Budget,Budget Tolerance,Communication,Average Team Experience,Team Size,Deadline,Cost,Days Taken,Budget Success,Deadline Success,Team Success,Success
2500000,1.16,4,14.66,12,777,6662018,643,0,1,1,0
8500000,1.28,1,9.41,8,435,2147750,381,1,1,0,1
200000,1.01,1,9.66,5,926,2670464,763,0,1,0,0
7100000,1.01,2,3.44,17,648,3769826,665,1,0,0,0
5500000,1.41,3,14.5,13,810,6872208,516,1,1,1,1
900000,1.13,2,10.28,11,290,1989740,243,0,1,0,0
6900000,1.35,2,10.51,6,828,4411984,1009,1,0,0,0
7300000,1.14,4,6.91,11,677,3056219,560,1,1,0,0
2500000,1.25,1,14.09,14,741,14049049,1027,0,0,0,0
6700000,1.24,2,2.42,8,216,403128,217,1,0,0,0
1000000,1.4,4,1.73,7,595,1347723,892,1,0,0,0
6100000,1.32,3,6.6,19,994,10863858,1294,0,0,0,0
6200000,1.19,0,4.27,13,761,5048672,1007,1,0,0,0
4400000,1.0,2,13.84,3,864,2149403,784,1,1,0,0
2300000,1.17,2,5.27,19,593,2832930,385,0,1,0,0
2000000,1.41,2,5.12,10,328,2059664,466,1,0,0,0
100000,1.42,0,7.12,12,353,2149871,347,0,1,0,0
1200000,1.42,2,3.76,20,503,4220373,607,0,0,0,0
8500000,1.01,1,12.43,19,517,10504411,624,0,0,0,0
800000,1.49,3,13.87,9,922,10156837,1272,0,0,1,0
3900000,1.18,0,14.14,17,398,3192350,232,1,1,0,1
7600000,1.2,4,14.44,8,584,2767943,400,1,1,1,1
5200000,1.02,2,9.21,5,720,2185086,772,1,0,0,0
6100000,1.21,0,3.22,17,425,2056446,448,1,0,0,0
2300000,1.07,3,12.89,3,998,3237393,1204,0,0,1,0
6900000,1.19,0,9.51,7,439,1115424,268,1,1,0,0
3400000,1.17,1,13.08,11,342,4139421,488,0,0,0,0
700000,1.11,2,1.95,13,988,1987238,740,0,1,0,0
100000,1.33,0,1.82,13,382,888754,327,0,1,0,0
1000000,1.27,4,7.33,18,965,11033655,1274,0,0,0,0
5000000,1.32,3,4.68,20,541,3600730,442,1,1,0,1
9700000,1.05,3,12.79,5,418,2072343,463,1,0,1,0
6800000,1.49,2,1.27,6,935,853894,704,1,1,0,0
5800000,1.36,4,9.91,14,991,12954940,1292,0,0,0,0
8300000,1.46,2,1.24,8,901,1002515,635,1,1,0,1
3400000,1.3,4,8.03,18,743,4557129,437,0,1,0,0
1900000,1.45,3,1.09,14,427,796936,357,1,1,0,0
4500000,1.39,1,3.26,3,314,214594,269,1,1,0,0
1500000,1.23,0,15.08,5,534,1818010,378,1,1,0,1
3000000,1.14,1,1.62,15,342,797372,293,1,1,0,0
5600000,1.01,2,14.45,13,438,6376365,485,0,0,0,0
6800000,1.41,2,5.5,9,351,1906732,471,1,0,0,0
7000000,1.09,3,12.53,16,956,14461384,1182,0,0,1,0
200000,1.03,0,13.87,2,482,1167196,696,0,0,0,0
9600000,1.44,0,7.7,17,476,3586736,365,1,1,0,0
8000000,1.02,2,3.1,13,207,412553,110,1,1,0,1
2900000,1.24,2,3.75,15,802,6156952,1149,0,0,0,0
2900000,1.05,2,6.7,13,354,3371387,479,0,0,0,0
4500000,1.25,1,6.65,13,223,764472,118,1,1,0,0
9900000,1.01,0,9.28,14,876,7238266,888,1,0,0,0
1400000,1.29,2,15.24,10,705,4314405,495,0,1,0,0
3700000,1.49,3,13.21,19,218,3025573,208,1,1,1,1
7100000,1.35,0,14.36,19,318,3622166,206,1,1,0,1
1400000,1.07,1,11.16,11,499,3112426,409,0,1,0,0
6900000,1.01,3,12.34,20,676,5416744,367,1,1,0,0
1000000,1.1,1,3.75,11,274,1219499,327,0,0,0,0
5400000,1.14,2,2.72,10,371,706928,267,1,1,0,1
1400000,1.34,2,14.71,4,422,1468702,403,1,1,0,1
2800000,1.27,2,9.93,16,375,3380386,294,1,1,0,1
6300000,1.41,4,13.92,7,225,1633019,260,1,0,1,0
5300000,1.42,0,3.17,6,457,667045,398,1,1,0,0
900000,1.16,2,8.57,16,914,6252247,610,0,1,0,0
8600000,1.47,1,8.2,10,897,6838812,1162,1,0,0,0
10000000,1.12,3,12.13,20,958,13163285,762,0,1,0,0
4800000,1.43,0,7.34,2,308,212061,221,1,1,0,1
3100000,1.1,1,13.9,9,295,2153895,258,1,1,0,0
7300000,1.39,0,8.84,12,691,5684069,735,1,0,0,0
4300000,1.02,0,6.4,13,454,3588388,559,1,0,0,0
200000,1.27,1,8.6,20,353,5714750,454,0,0,0,0
8600000,1.27,1,13.95,2,293,535444,317,1,0,0,0
8400000,1.44,4,10.41,10,987,5186025,730,1,1,1,1
5100000,1.43,3,11.31,5,298,1506520,365,1,0,0,0
5800000,1.21,1,2.37,5,475,635687,578,1,0,0,0
200000,1.02,3,5.7,12,759,3497886,743,0,1,0,0
2000000,1.05,4,14.71,10,740,3703054,435,0,1,1,0
2800000,1.12,2,1.39,19,372,1966832,537,1,0,0,0
4100000,1.36,0,10.37,12,399,2364540,283,1,1,0,1
3800000,1.18,4,6.28,12,698,4576793,807,0,0,0,0
4100000,1.46,3,14.19,17,668,10237074,683,0,0,1,0
9100000,1.13,3,2.85,17,892,4197094,941,1,0,0,0
7200000,1.45,2,1.53,8,228,461306,309,1,0,0,0
7500000,1.49,2,4.23,16,983,6250354,1242,1,0,0,0
600000,1.32,3,14.93,6,733,2194424,396,0,1,1,0
2000000,1.34,0,12.06,7,347,1009135,192,1,1,0,1
9200000,1.41,4,4.03,5,895,1083655,690,1,1,0,0
3200000,1.3,2,15.15,19,533,15559082,771,0,0,0,0
10000000,1.06,0,12.58,13,987,12819629,1165,0,0,0,0
8800000,1.14,4,5.06,4,357,531365,302,1,1,0,1
2400000,1.03,4,15.19,12,472,4234360,353,0,1,1,0
4800000,1.02,4,13.06,16,942,8255096,651,0,1,1,0
3100000,1.31,1,6.81,13,274,2330241,381,1,0,0,0
7500000,1.05,1,5.46,3,411,797579,579,1,0,0,0
500000,1.02,2,9.17,11,206,930036,133,0,1,0,0
4700000,1.37,3,2.88,6,775,872434,509,1,1,0,1
2700000,1.46,0,13.33,18,781,6632781,461,0,1,0,0
5900000,1.24,1,9.88,11,695,3866121,525,1,1,0,0
8800000,1.06,1,13.31,3,250,413473,161,1,1,0,0
3100000,1.31,4,7.68,4,778,1259443,580,1,1,0,0
5700000,1.27,4,11.88,7,441,2793057,568,1,0,1,0
9300000,1.26,4,11.21,11,940,7710421,865,1,1,1,1
9600000,1.3,2,1.65,18,895,2366457,587,1,1,0,1
8000000,1.02,0,7.56,4,598,1188988,596,1,1,0,1
4900000,1.04,0,3.43,14,215,615398,146,1,1,0,1
8500000,1.12,0,2.15,10,282,388632,163,1,1,0,1
8700000,1.13,2,1.31,8,502,449596,297,1,1,0,1
1800000,1.09,3,3.2,12,859,4172835,1281,0,0,0,0
1100000,1.03,2,13.57,12,827,9717090,919,0,0,0,0
2800000,1.29,4,13.69,14,845,12648555,954,0,0,1,0
5600000,1.29,1,5.22,17,933,3666004,587,1,1,0,0
7200000,1.24,1,8.05,16,463,5635025,636,1,0,0,0
7100000,1.17,1,14.49,15,316,4548131,298,1,1,0,1
9100000,1.34,3,15.31,10,259,1413173,134,1,1,1,1
9500000,1.36,4,5.05,19,900,8207345,1160,1,0,0,0
1700000,1.43,1,6.26,13,566,2043739,379,1,1,0,1
5800000,1.4,0,15.54,12,375,5479586,452,1,0,0,0
8300000,1.17,3,14.03,7,386,3317992,512,1,0,1,0
7800000,1.47,0,15.82,8,407,2982083,356,1,1,0,1
7900000,1.14,2,3.49,4,423,353351,301,1,1,0,1
2300000,1.45,4,15.12,3,933,3212045,1062,1,0,1,0
1500000,1.2,4,3.13,3,421,227602,293,1,1,0,1
6200000,1.13,1,4.11,5,432,940097,523,1,0,0,0
10000000,1.22,3,13.13,7,603,5318855,868,1,0,1,0
1800000,1.44,2,9.41,11,681,6526144,924,0,0,0,0
1700000,1.25,1,10.57,9,860,6313658,1012,0,0,0,0
9700000,1.14,1,12.35,3,455,1527768,617,1,0,0,0
3000000,1.36,2,6.85,9,451,2714703,595,1,0,0,0
10000000,1.33,3,3.37,19,648,1725664,332,1,1,0,1
1300000,1.1,3,2.26,19,490,1286993,270,1,1,0,0
700000,1.49,1,9.78,19,271,3840075,285,0,0,0,0
4500000,1.34,2,11.23,2,222,210711,149,1,1,0,0
7300000,1.48,0,14.95,4,684,2912288,730,1,0,0,0
800000,1.12,3,7.85,15,814,8268970,919,0,0,0,0
3000000,1.47,3,6.15,7,283,1095532,344,1,0,0,0
2600000,1.34,2,8.79,16,851,4793082,484,0,1,0,0
3900000,1.23,4,15.04,10,830,11781190,1146,0,0,1,0
10000000,1.09,3,9.17,16,713,3579322,389,1,1,0,0
8300000,1.07,1,15.86,4,776,2460842,558,1,1,0,0
1100000,1.48,2,9.63,17,941,11634921,1045,0,0,0,0
800000,1.41,4,12.26,14,841,4936573,461,0,1,1,0
5200000,1.2,1,9.87,4,234,901853,333,1,0,0,0
7600000,1.23,3,7.84,20,586,5041125,466,1,1,0,0
5000000,1.02,2,15.29,11,598,5612539,556,0,1,0,0
6100000,1.41,0,10.5,13,962,11588629,1318,0,0,0,0
2800000,1.43,0,5.96,12,516,2857468,579,1,0,0,0
4800000,1.01,1,7.05,5,838,2769101,1180,1,0,0,0
6500000,1.2,4,15.31,12,248,2363859,197,1,1,1,1
3200000,1.04,3,3.0,16,746,4252123,1005,0,0,0,0
9600000,1.31,4,15.91,14,240,3992535,259,1,0,1,0
8600000,1.05,1,2.78,9,509,984778,386,1,1,0,1
1400000,1.36,2,7.52,20,836,5704860,586,0,1,0,0
7400000,1.19,2,11.92,9,302,2127582,293,1,1,0,0
3900000,1.4,1,6.47,10,656,1847460,409,1,1,0,0
2200000,1.32,0,2.63,20,724,2392733,434,1,1,0,1
9900000,1.27,3,3.44,4,769,1258699,1094,1,0,0,0
8200000,1.22,2,4.98,16,635,5885188,872,1,0,0,0
300000,1.32,4,8.01,10,339,2434472,421,0,0,0,0
2900000,1.34,1,8.67,8,693,3046432,604,1,1,0,1
800000,1.32,0,3.09,14,383,1342441,311,0,1,0,0
1300000,1.12,4,7.81,5,677,2317560,905,0,0,0,0
5100000,1.09,0,2.12,9,746,821065,412,1,1,0,0
9100000,1.39,3,13.33,11,704,9196004,979,1,0,1,0
5100000,1.1,4,2.28,4,613,383136,383,1,1,0,0
1900000,1.38,3,3.08,8,698,1831455,763,1,0,0,0
8500000,1.46,3,5.84,4,646,965867,542,1,1,0,1
7000000,1.23,3,14.3,20,360,6478218,321,1,1,1,1
9400000,1.43,2,3.62,7,547,601321,274,1,1,0,1
9200000,1.08,3,14.24,13,509,9641360,748,1,0,1,0
8000000,1.42,1,14.6,9,506,4717273,631,1,0,0,0
9500000,1.01,1,11.39,9,908,7780344,1126,1,0,0,0
9500000,1.17,4,10.02,10,525,2525648,372,1,1,1,1
6100000,1.13,1,7.12,8,888,2690720,622,1,1,0,1
8700000,1.47,2,13.76,9,715,5424009,662,1,1,0,1
4200000,1.42,3,7.09,16,814,6032696,771,0,1,0,0
6200000,1.05,2,3.93,8,753,2289770,960,1,0,0,0
5200000,1.34,0,14.22,16,421,3232475,240,1,1,0,1
8100000,1.07,3,13.06,19,552,10534720,653,0,0,1,0
9700000,1.22,2,13.3,11,699,4080037,413,1,1,0,0
4000000,1.04,4,14.07,17,902,15748090,1039,0,0,1,0
10000000,1.1,0,10.56,19,838,13682719,1108,0,0,0,0
9700000,1.23,2,5.25,20,529,4374514,552,1,0,0,0
6800000,1.27,0,1.9,3,418,237597,401,1,1,0,1
10000000,1.47,0,5.05,14,528,1637503,330,1,1,0,0
9600000,1.4,2,4.22,14,701,4240933,957,1,0,0,0
9200000,1.26,3,15.78,4,449,2507901,590,1,0,1,0
1200000,1.29,1,6.33,5,708,2066951,912,0,0,0,0
2000000,1.2,2,8.34,16,549,7436518,785,0,0,0,0
6500000,1.26,2,8.26,9,665,4541037,922,1,0,0,0
4700000,1.13,2,9.33,5,631,2531665,798,1,0,0,0
5300000,1.12,3,8.9,11,426,4411658,596,1,0,0,0
6400000,1.17,1,5.99,18,807,9242487,1088,0,0,0,0
7100000,1.07,0,14.51,11,250,3957161,355,1,0,0,0
7300000,1.45,2,15.19,2,518,1233799,710,1,0,0,0
1200000,1.08,0,14.02,11,398,5317791,540,0,0,0,0
4300000,1.1,3,3.36,14,778,2905011,712,1,1,0,1
400000,1.49,2,10.48,2,830,1038003,804,0,1,0,0
2300000,1.1,3,2.54,6,982,2033713,1392,1,0,0,0
9000000,1.11,1,9.28,9,844,7598514,1244,1,0,0,0
1700000,1.17,1,15.21,11,761,9215155,886,0,0,0,0
2900000,1.22,4,14.52,2,925,1998484,1035,1,0,1,0
1300000,1.08,0,13.39,14,633,5593094,446,0,1,0,0
5600000,1.2,3,9.7,20,284,2340121,196,1,1,0,1
1700000,1.41,3,5.35,13,458,3352479,604,0,0,0,0
3800000,1.11,1,12.25,11,395,4600059,524,0,0,0,0
4900000,1.03,4,7.68,4,434,1251072,627,1,0,0,0
8300000,1.16,0,11.11,2,877,1413850,896,1,0,0,0
5700000,1.45,1,13.9,13,921,16575096,1370,0,0,0,0
3400000,1.09,1,14.95,13,893,14680390,1297,0,0,0,0
3200000,1.39,3,12.68,15,271,2436302,191,1,1,1,1
9100000,1.31,2,14.23,17,772,17100509,1069,0,0,0,0
9200000,1.05,4,7.55,18,874,10698193,1081,0,0,0,0
8400000,1.14,3,2.85,12,955,3908416,1296,1,0,0,0
9300000,1.34,3,6.51,5,836,2215935,849,1,0,0,0
9900000,1.14,2,14.96,3,802,1850238,717,1,1,0,0
2100000,1.4,0,5.36,14,363,1740618,281,1,1,0,0
4400000,1.24,4,8.78,19,474,7661623,616,0,0,0,0
5400000,1.32,1,12.72,10,543,5631442,669,1,0,0,0
8500000,1.06,1,7.09,15,888,6617278,911,1,0,0,0
5800000,1.43,4,12.54,16,402,4082367,310,1,1,1,1
2300000,1.05,4,15.25,13,946,10111491,745,0,1,1,0
7900000,1.26,0,5.08,15,327,1942531,307,1,1,0,0
7000000,1.01,4,11.74,20,888,10031817,682,0,1,1,0
1400000,1.33,4,7.85,9,907,6132777,1286,0,0,0,0
4700000,1.23,1,11.89,8,699,2666458,422,1,1,0,0
6800000,1.35,0,15.73,6,883,4325396,687,1,1,0,1
3900000,1.1,3,1.91,19,651,2337203,513,1,1,0,1
2400000,1.34,1,8.48,20,251,3616188,280,0,0,0,0
9100000,1.26,0,6.94,20,982,10325571,990,1,0,0,0
1000000,1.05,4,13.83,20,736,20552508,1095,0,0,1,0
1300000,1.25,2,13.76,20,750,12903160,761,0,0,0,0
800000,1.1,3,2.2,19,235,1204437,245,0,0,0,0
3000000,1.05,1,15.75,10,589,6416723,689,0,0,0,0
5900000,1.39,3,5.26,10,407,1600286,398,1,1,0,1
9400000,1.5,2,13.73,13,586,8351911,729,1,0,0,0
5700000,1.21,4,5.43,16,623,3610053,552,1,1,0,0
8500000,1.31,4,5.17,9,682,2580361,798,1,0,0,0
400000,1.35,3,2.35,10,411,844568,360,0,1,0,0
1700000,1.02,2,11.7,7,800,5868219,1157,0,0,0,0
6300000,1.23,3,9.24,10,829,5244208,926,1,0,0,0
2700000,1.0,0,2.96,19,550,1551635,285,1,1,0,0
4900000,1.22,3,12.76,7,654,4542495,738,1,0,1,0
5100000,1.16,2,9.82,12,644,2775039,332,1,1,0,0
9000000,1.34,1,1.65,12,227,520548,225,1,1,0,1
100000,1.31,2,12.83,5,726,3545798,941,0,0,0,0
4800000,1.28,1,11.37,6,601,2018459,452,1,1,0,1
2700000,1.42,0,2.5,5,501,644571,552,1,0,0,0
7100000,1.16,2,14.67,3,308,888473,306,1,1,0,0
7300000,1.24,2,1.85,13,462,1564898,590,1,0,0,0
8500000,1.22,3,7.22,6,800,1566542,535,1,1,0,1
400000,1.05,1,9.84,7,975,2138262,500,0,1,0,0
800000,1.06,3,8.12,18,606,4523348,470,0,1,0,0
5500000,1.27,4,7.24,9,825,2663509,617,1,1,0,0
400000,1.4,1,14.21,16,332,7977115,497,0,0,0,0
3700000,1.03,2,5.19,13,307,1389650,254,1,1,0,1
1500000,1.42,0,9.15,17,824,8235850,852,0,0,0,0
4100000,1.14,2,2.22,3,657,477878,618,1,1,0,1
6900000,1.38,3,12.59,7,215,993464,157,1,1,1,1
8400000,1.12,0,14.28,17,897,13452999,811,0,1,0,0
3600000,1.11,1,5.28,15,811,2882151,493,1,1,0,1
500000,1.33,4,8.03,17,569,2823751,301,0,1,0,0
8700000,1.36,3,7.02,18,985,6775561,747,1,1,0,0
6100000,1.28,2,1.27,12,514,990304,477,1,1,0,1
7600000,1.08,4,11.34,5,711,2804279,827,1,0,1,0
600000,1.48,1,14.02,12,499,3420377,313,0,1,0,0
5800000,1.22,2,7.44,18,645,4882128,557,1,1,0,0
6100000,1.48,4,13.61,10,953,6886166,859,1,1,1,1
9300000,1.02,3,10.55,3,930,1854491,868,1,1,0,0
9000000,1.36,3,11.63,16,753,11058965,817,1,0,0,0
8500000,1.4,2,9.79,6,201,1020341,263,1,0,0,0
1000000,1.4,4,6.97,4,627,1381535,692,1,0,0,0
2400000,1.09,3,15.68,6,321,1287643,218,1,1,1,1
7900000,1.3,2,12.75,13,810,5463752,525,1,1,0,1
8300000,1.4,1,11.35,8,296,1476982,269,1,1,0,0
6000000,1.34,1,15.9,15,718,7567115,492,1,1,0,1
7000000,1.46,3,7.54,8,935,4860358,1028,1,0,0,0
5800000,1.28,2,9.75,12,832,6348155,880,1,0,0,0
6100000,1.05,3,15.97,15,499,10927582,733,0,0,1,0
2600000,1.21,1,12.34,16,749,9121030,719,0,1,0,0
5100000,1.19,1,9.83,17,634,5542310,481,1,1,0,0
4700000,1.38,2,10.0,17,351,5635619,495,1,0,0,0
5100000,1.04,4,11.37,3,347,667989,323,1,1,1,1
9800000,1.05,2,2.47,14,946,5144433,1329,1,0,0,0
700000,1.43,3,4.64,6,317,795683,355,1,0,0,0
1200000,1.24,1,3.26,4,878,732296,691,1,1,0,0
7400000,1.19,3,6.17,8,780,3756941,990,1,0,0,0
700000,1.49,2,12.05,14,264,4643994,386,0,0,0,0
4600000,1.37,2,9.05,19,318,1967898,170,1,1,0,0
5600000,1.49,4,8.41,11,890,4423174,690,1,1,0,0
3300000,1.5,0,6.67,11,333,1874034,347,1,0,0,0
7700000,1.34,2,15.71,17,715,9294890,514,1,1,0,1
8900000,1.42,3,14.72,6,518,2382299,447,1,1,1,1
7000000,1.09,3,15.05,2,878,2140074,1224,1,0,1,0
7800000,1.4,3,7.43,12,396,1557549,228,1,1,0,0
9600000,1.49,0,9.77,9,435,3473168,529,1,0,0,0
6200000,1.04,1,12.78,18,861,11286041,753,0,1,0,0
4800000,1.14,1,8.56,18,533,3819865,357,1,1,0,0
7900000,1.41,3,8.79,14,541,4953278,603,1,0,0,0
5600000,1.23,0,1.97,3,284,249985,377,1,0,0,0
6600000,1.18,4,9.27,4,227,337008,132,1,1,0,1
2600000,1.13,0,15.51,3,443,1013546,321,1,1,0,0
2000000,1.32,1,8.52,14,830,4036314,496,0,1,0,0
2900000,1.48,0,5.91,11,605,2428619,467,1,1,0,0
4100000,1.15,4,8.5,2,638,475264,445,1,1,0,1
8600000,1.18,3,10.49,8,999,7710517,1322,1,0,0,0
3000000,1.08,4,3.46,11,471,2009684,657,1,0,0,0
2000000,1.15,0,3.95,13,515,1448963,352,1,1,0,0
8800000,1.15,2,11.24,9,988,6655681,910,1,1,0,0
6700000,1.24,3,8.05,12,873,7291275,969,1,0,0,0
9500000,1.35,0,15.61,19,996,12413749,719,1,1,0,1
400000,1.07,2,10.69,17,380,6135402,488,0,0,0,0
3500000,1.43,1,2.85,4,993,562315,507,1,1,0,1
3900000,1.19,3,13.93,18,948,11104307,637,0,1,1,0
1500000,1.42,0,8.88,16,689,10958713,1030,0,0,0,0
7000000,1.44,3,7.63,4,517,1075168,506,1,1,0,1
9300000,1.04,3,9.6,20,655,9083139,734,1,0,0,0
2700000,1.02,4,11.68,2,652,1359967,924,1,0,1,0
2000000,1.02,2,12.45,15,993,17423729,1428,0,0,0,0
10000000,1.21,4,8.93,3,432,895871,499,1,0,0,0
8000000,1.26,1,15.58,5,879,5235395,1061,1,0,0,0
3500000,1.2,0,11.96,15,537,4844162,442,0,1,0,0
2700000,1.25,3,13.33,10,468,2474639,310,1,1,1,1
1000000,1.18,3,13.66,9,745,5613644,767,0,0,1,0
5200000,1.27,3,12.12,4,614,1569823,523,1,1,0,1
7000000,1.48,2,4.44,4,419,487832,351,1,1,0,0
1800000,1.04,0,2.0,17,839,3549639,929,0,0,0,0
800000,1.35,4,11.22,4,734,1827827,569,0,1,1,0
8500000,1.01,0,10.03,8,315,1092502,207,1,1,0,0
2900000,1.33,2,1.97,14,992,3293470,1167,1,0,0,0
5200000,1.03,1,15.16,5,405,2308642,510,1,0,0,0
1900000,1.19,0,10.26,18,525,3409303,280,0,1,0,0
9400000,1.24,1,14.02,18,886,19225429,1079,0,0,0,0
4200000,1.5,0,7.57,4,553,1268414,577,1,0,0,0
4900000,1.39,3,15.29,17,382,7593040,438,0,0,1,0
1400000,1.03,0,10.77,11,288,2599021,355,0,0,0,0
2000000,1.11,0,9.01,17,264,1886491,192,1,1,0,1
1700000,1.2,0,2.76,13,685,3375240,907,0,0,0,0
200000,1.39,4,13.22,14,526,5764719,453,0,1,1,0
900000,1.42,4,3.76,14,388,2143561,472,0,0,0,0
9200000,1.42,3,8.15,6,394,1620526,428,1,0,0,0
4100000,1.36,2,2.63,15,580,2327210,630,1,0,0,0
3400000,1.07,1,7.47,9,975,3440927,760,1,1,0,1
7800000,1.36,2,1.45,19,937,3089103,851,1,1,0,0
9100000,1.43,4,11.33,8,981,4623654,775,1,1,1,1
6300000,1.19,2,2.85,15,773,3919541,940,1,0,0,0
8400000,1.17,2,11.26,7,279,1271183,266,1,1,0,0
4000000,1.19,4,10.63,9,947,9988520,1415,0,0,1,0
4400000,1.46,0,15.12,12,761,8723075,812,0,0,0,0
3600000,1.21,4,11.74,16,603,3561991,324,1,1,1,1
3000000,1.49,0,13.97,18,829,20767387,1210,0,0,0,0
9600000,1.3,2,4.52,16,436,3969924,652,1,0,0,0
200000,1.13,1,12.86,20,722,5965087,380,0,1,0,0
1000000,1.08,2,1.22,5,229,187972,199,1,1,0,0
1000000,1.42,4,6.26,9,299,1322480,327,1,0,0,0
5800000,1.48,1,6.05,17,362,3748736,506,1,0,0,0
1500000,1.25,3,7.63,20,898,9027541,916,0,0,0,0
2700000,1.23,3,2.76,17,272,969088,194,1,1,0,1
7300000,1.41,4,8.69,11,578,4838216,785,1,0,0,0
700000,1.45,3,4.18,16,932,7389937,1271,0,0,0,0
5200000,1.48,4,1.43,16,444,1236649,426,1,1,0,1
8100000,1.19,2,2.03,15,702,2449882,787,1,0,0,0
100000,1.07,3,11.49,9,534,4736401,668,0,0,0,0
1200000,1.12,4,2.51,12,625,2190291,737,0,0,0,0
6800000,1.42,3,10.46,7,845,6083037,1225,1,0,0,0
4400000,1.03,0,11.29,10,972,6106333,893,0,1,0,0
2700000,1.48,0,7.29,15,265,1790086,211,1,1,0,1
9100000,1.35,0,3.16,6,677,1326798,809,1,0,0,0
7500000,1.06,0,12.88,2,987,2180237,1370,1,0,0,0
6600000,1.16,1,6.41,16,455,2490504,365,1,1,0,1
5400000,1.15,0,10.41,19,756,13830097,985,0,0,0,0
6500000,1.27,4,2.11,13,849,3948510,1200,1,0,0,0
1400000,1.29,1,3.29,19,870,7583656,1261,0,0,0,0
500000,1.02,1,11.32,13,576,7960600,862,0,0,0,0
5200000,1.28,1,11.19,15,285,4120818,350,1,0,0,0
6100000,1.45,2,14.1,5,643,2405366,480,1,1,0,1
7700000,1.42,1,4.6,8,824,2352308,729,1,1,0,1
3700000,1.1,1,14.25,14,824,9317363,702,0,1,0,0
8400000,1.41,1,5.81,17,610,6121541,772,1,0,0,0
2000000,1.46,2,6.41,8,612,2489641,596,1,1,0,1
8100000,1.23,2,6.59,4,356,704543,353,1,1,0,1
3800000,1.27,1,1.32,20,897,3801727,977,1,0,0,0
1600000,1.31,3,8.94,8,513,2639628,529,0,0,0,0
1900000,1.21,3,5.42,10,245,1353051,318,1,0,0,0
7000000,1.15,2,2.75,13,751,3418242,1050,1,0,0,0
1200000,1.28,2,7.32,8,295,1114957,286,1,1,0,0
800000,1.15,0,13.07,8,854,3090069,473,0,1,0,0
6700000,1.21,0,8.07,15,926,11470812,1270,0,0,0,0
3600000,1.27,1,10.0,15,585,3191120,293,1,1,0,1
9300000,1.12,2,9.39,3,554,1332743,634,1,0,0,0
500000,1.15,2,4.55,12,928,2255883,465,0,1,0,0
9700000,1.47,4,12.34,19,677,7893644,505,1,1,1,1
1500000,1.23,0,1.23,20,539,1069011,287,1,1,0,1
1000000,1.17,0,4.04,6,577,1062273,563,1,1,0,1
4500000,1.22,0,9.67,14,361,2162130,225,1,1,0,0
5500000,1.46,0,7.53,13,493,3724556,548,1,0,0,0
10000000,1.02,3,11.99,10,597,3083721,361,1,1,0,1
9200000,1.18,3,9.36,6,885,5315674,1276,1,0,0,0
3100000,1.36,4,6.9,8,924,4532400,1133,0,0,0,0
8000000,1.26,4,3.85,17,259,1960146,386,1,0,0,0
6200000,1.07,1,1.17,18,473,959397,292,1,1,0,1
2000000,1.44,1,10.46,19,313,2557667,216,1,1,0,0
6600000,1.46,0,1.25,10,704,970437,511,1,1,0,1
8900000,1.25,3,4.29,4,329,577851,429,1,0,0,0
8400000,1.29,1,1.25,20,346,704896,182,1,1,0,0
1100000,1.43,1,5.34,11,979,3625514,778,0,1,0,0
6200000,1.01,4,14.71,12,497,6882299,560,0,0,1,0
5700000,1.07,3,7.83,14,498,3152078,394,1,1,0,0
6000000,1.32,0,10.19,19,501,5086746,422,1,1,0,0
8800000,1.14,0,11.24,16,305,3861973,319,1,0,0,0
6900000,1.14,1,6.41,6,584,2432643,787,1,0,0,0
9600000,1.43,2,6.08,5,354,949636,381,1,0,0,0
4300000,1.35,4,9.63,8,539,3873890,670,1,0,0,0
2000000,1.37,2,12.25,7,670,3293246,537,0,1,0,0
4800000,1.02,2,1.99,6,434,375022,272,1,1,0,1
4600000,1.39,3,7.54,19,439,7208416,657,0,0,0,0
6800000,1.02,1,1.99,6,386,440620,318,1,1,0,1
6100000,1.31,3,6.04,17,693,5701632,809,1,0,0,0
9800000,1.43,1,5.0,4,582,1425415,846,1,0,0,0
5100000,1.2,2,8.08,9,614,3376971,723,1,0,0,0
2800000,1.4,1,12.16,15,715,12867434,1068,0,0,0,0
2800000,1.26,3,5.23,11,304,1153155,282,1,1,0,1
4000000,1.32,0,15.76,10,697,7323636,669,0,1,0,0
4800000,1.16,1,7.98,11,636,4258491,640,1,0,0,0
8500000,1.24,4,6.78,17,286,1147897,147,1,1,0,1
2700000,1.03,3,8.2,15,438,3697943,410,0,1,0,0
7800000,1.48,3,4.03,5,314,360449,214,1,1,0,1
6800000,1.2,1,15.38,5,803,2436561,512,1,1,0,1
7800000,1.13,4,4.32,4,712,969288,697,1,1,0,0
5700000,1.34,4,14.47,16,258,2593946,168,1,1,1,1
8400000,1.4,0,9.61,13,734,9024541,1007,1,0,0,0
5700000,1.39,1,10.36,17,229,3711216,288,1,0,0,0
4400000,1.41,0,4.08,6,384,1151748,575,1,0,0,0
2000000,1.35,0,12.41,11,434,3912039,467,0,0,0,0
7300000,1.25,1,9.46,20,493,3167380,255,1,1,0,0
8100000,1.3,4,13.58,10,627,2882492,369,1,1,1,1
200000,1.41,2,11.59,9,488,2121456,291,0,1,0,0
9400000,1.05,2,10.23,19,637,9672435,728,1,0,0,0
8800000,1.31,0,9.97,5,294,1132135,354,1,0,0,0
